OnsetDate,CaseCount,Precipitation,Tave,Tmax,Tmin
2014/3/23,0,0,18,24.6,14.3
2014/3/24,0,0,18.3,26.3,11.8
2014/3/25,0,0,20.5,27.3,15.8
2014/3/26,0,0,21.4,28.6,16.5
2014/3/27,0,0,21.8,27.5,16.9
2014/3/28,0,0.1,23.3,25.7,20.7
2014/3/29,0,10,22.4,24.7,20.8
2014/3/30,0,136.4,20.2,21.1,19.3
2014/3/31,0,81.1,19.7,21.8,18.3
2014/4/1,0,11.9,19.2,21.4,18
2014/4/2,0,34.5,19.8,23.5,17.8
2014/4/3,0,36.2,20.6,26,18.4
2014/4/4,0,18.5,21.3,25.9,16.8
2014/4/5,0,0,19.9,26.9,14.7
2014/4/6,0,16.2,17.6,20.5,17.2
2014/4/7,0,0.1,19.5,22.3,17.2
2014/4/8,0,0.9,21,23.8,19
2014/4/9,0,0,23,28.7,19.5
2014/4/10,0,0,23.1,26.9,21.1
2014/4/11,0,0,23.5,28.1,20
2014/4/12,0,0,24.6,29.1,21.7
2014/4/13,0,0,26.5,33.3,22
2014/4/14,0,0.8,24.6,26.4,23.3
2014/4/15,0,0,23.2,26,20.9
2014/4/16,0,0,23,25.2,20.5
2014/4/17,0,0,24.8,29.1,21.5
2014/4/18,0,0,24.1,29.1,19.8
2014/4/19,0,0,24.8,29.5,20.8
2014/4/20,0,0,25.1,28.4,23.1
2014/4/21,0,0,25.2,27.6,23.7
2014/4/22,0,0.2,23.6,25.2,22.5
2014/4/23,0,3.3,21.5,23.4,20.2
2014/4/24,0,0.1,22.8,24.9,21.2
2014/4/25,0,0,24.5,27,22.4
2014/4/26,0,20,22.5,25.7,20.9
2014/4/27,0,0.2,23.6,28.9,20
2014/4/28,0,0,23.8,30,20.2
2014/4/29,0,0.1,22.9,28,19
2014/4/30,0,34.4,18.5,21.4,17.7
2014/5/1,0,15.6,20.1,24.4,17.1
2014/5/2,0,0.1,23.4,28.8,20.6
2014/5/3,0,0,24.9,30.5,21.2
2014/5/4,0,7.1,23,24.9,21.6
2014/5/5,0,62.1,18.7,22.6,16.9
2014/5/6,0,10.3,18.5,21.1,16.7
2014/5/7,0,59.1,19.2,20.4,18.4
2014/5/8,0,40.9,21.2,23.2,19.4
2014/5/9,0,26.4,21.4,22.3,20.6
2014/5/10,0,0.9,23.1,25.9,21
2014/5/11,0,14.7,23.5,25,22.7
2014/5/12,0,2,24.1,26.1,22.4
2014/5/13,0,8.2,26.2,30.5,23.9
2014/5/14,0,0.1,28.2,31.4,26
2014/5/15,0,0.3,27.9,32,25.8
2014/5/16,0,58.8,25.8,30.4,25.2
2014/5/17,0,43.3,26,31.3,22.3
2014/5/18,0,15.6,23.6,30.8,22.2
2014/5/19,0,11.4,25.4,31.3,22.3
2014/5/20,0,16.1,26.2,32,23.6
2014/5/21,0,86.6,25.5,28.8,23.2
2014/5/22,0,26.3,26.2,28.8,21.9
2014/5/23,0,19.1,23.4,25.1,22.1
2014/5/24,0,5,26.2,30.7,22.9
2014/5/25,0,0,28.7,33.4,25
2014/5/26,0,10.1,28.1,33,23.8
2014/5/27,0,2.6,28.3,34.4,24.9
2014/5/28,0,0.1,28,34.4,24.7
2014/5/29,0,0.1,28.2,33.4,25.1
2014/5/30,0,0.3,28.6,31.6,25.4
2014/5/31,0,0,29.8,34,25.8
2014/6/1,0,0,30.4,34.9,25.9
2014/6/2,0,0,29.9,34.9,26
2014/6/3,0,15.7,26.8,31.5,23.9
2014/6/4,0,0.1,29,33.6,25.1
2014/6/5,0,55.8,28.1,33.1,24.7
2014/6/6,0,36.1,25,28.2,22.8
2014/6/7,0,11.3,25.6,28.4,24.5
2014/6/8,0,0.7,28.4,35,24.2
2014/6/9,0,16.5,27.8,32.2,24.1
2014/6/10,0,0.1,27.7,30,25.6
2014/6/11,1,29.4,25.6,27.9,24.6
2014/6/12,0,0.6,27.5,34,24.6
2014/6/13,0,0,27.9,34,21.8
2014/6/14,0,0,28.9,35.5,23.2
2014/6/15,0,0.1,29.5,34.9,25.6
2014/6/16,1,0.5,30.7,36.2,26.9
2014/6/17,1,1.1,28.6,33.2,26.1
2014/6/18,0,0.1,28.5,34,25.2
2014/6/19,0,0.3,29.5,34.1,27.2
2014/6/20,1,9.1,28.4,31,26.5
2014/6/21,0,32,27.1,30.9,24.3
2014/6/22,0,12,26.5,29.9,25
2014/6/23,0,6.5,27.1,31.6,24.5
2014/6/24,0,33,27.5,31.2,24.9
2014/6/25,1,22.9,27.3,29.6,24.7
2014/6/26,0,0,30,34.4,26.3
2014/6/27,3,0,30.7,35,26
2014/6/28,2,0.1,30.5,35.5,26.9
2014/6/29,1,11.6,28.9,34.4,26
2014/6/30,3,5.6,27.9,32.2,25.9
2014/7/1,4,16.8,27.7,32.2,25.4
2014/7/2,4,8,28.5,33.5,25.6
2014/7/3,3,0,29.8,33.8,25.6
2014/7/4,0,0,30.4,34.9,25.8
2014/7/5,1,0,31.1,36.3,26.1
2014/7/6,1,0,30.7,36.6,26.4
2014/7/7,1,0.1,29.9,35.1,26.6
2014/7/8,2,9.9,28.4,35.7,24.7
2014/7/9,3,0.3,29.1,35.6,24.4
2014/7/10,0,15.5,29.7,35.2,25.8
2014/7/11,4,14,27,31.1,25.9
2014/7/12,5,3.2,28,32,25.4
2014/7/13,5,17.2,28.4,34.2,25.5
2014/7/14,4,11.1,29.8,33.9,25.5
2014/7/15,9,0.4,29.8,33.7,26.2
2014/7/16,13,0,29.2,34,25.2
2014/7/17,12,0.1,28.9,34.4,24.8
2014/7/18,5,7.3,26.9,30.9,25.3
2014/7/19,14,24.5,27.6,32.4,25
2014/7/20,15,7.7,28.6,33.6,25.4
2014/7/21,9,0.1,27.6,32.3,25
2014/7/22,6,0.1,29.4,36.5,24.7
2014/7/23,9,0,30.6,36.4,26.3
2014/7/24,7,40.3,29.6,35.5,22.6
2014/7/25,10,5.6,27.1,33.3,23.2
2014/7/26,7,7.7,26.8,32.8,24.1
2014/7/27,17,9.1,26.8,31.2,24.9
2014/7/28,15,1,28.2,34.8,24.3
2014/7/29,11,0,28.9,36,24.4
2014/7/30,22,0,30,36.1,25.6
2014/7/31,21,0,30.4,36.4,25.8
2014/8/1,23,6.4,30.1,37.2,26.2
2014/8/2,22,25.6,28.2,36.1,24.2
2014/8/3,20,14.6,28.3,34.9,23.9
2014/8/4,19,0.1,29.2,33.3,25.7
2014/8/5,23,0,29.9,35.1,25.8
2014/8/6,20,1.1,28.9,33.2,26.1
2014/8/7,23,67.4,27.7,32.1,24.6
2014/8/8,24,40.1,27.6,33.6,24
2014/8/9,28,0,29.9,34.4,25.6
2014/8/10,28,38.5,28.8,34.8,25.9
2014/8/11,35,0,29.1,34.1,25.7
2014/8/12,30,50.2,28.9,33.8,25.4
2014/8/13,34,68.7,25,28.9,23.4
2014/8/14,39,1,27.4,30.8,25.5
2014/8/15,51,0,28.9,33.7,25
2014/8/16,52,16.6,27.7,32.8,23.8
2014/8/17,36,0.1,27.9,34.2,24
2014/8/18,54,0,29.4,34.9,25.4
2014/8/19,51,31.1,27.3,31.9,23.7
2014/8/20,60,75.7,24.3,25.4,23.6
2014/8/21,80,1.2,26.2,32,23.4
2014/8/22,59,36.2,25.5,31.4,24.1
2014/8/23,62,0,28.1,34,24
2014/8/24,70,0,29.1,33.1,25.8
2014/8/25,71,0,28.5,35,24.4
2014/8/26,87,0,28.8,34.1,24.8
2014/8/27,96,0,28.7,33.8,24.2
2014/8/28,108,19.6,27.8,33,23.8
2014/8/29,135,1.2,28.1,34.3,24.2
2014/8/30,130,6.9,28.2,34.6,24.5
2014/8/31,133,11,25.4,33.3,23.7
2014/9/1,184,0.2,27.7,33.8,23.6
2014/9/2,176,0,27.8,33.8,24.1
2014/9/3,182,0,29.4,35.5,25.2
2014/9/4,180,0,28.5,35,23.9
2014/9/5,199,2.3,25.7,30.6,24.8
2014/9/6,187,0,27.7,34.6,23.4
2014/9/7,205,0.1,28.8,34.2,25.1
2014/9/8,252,17.6,26.6,32.4,25.3
2014/9/9,240,0.1,28.6,32.8,25.3
2014/9/10,268,0.1,28.7,33.8,24.8
2014/9/11,279,0,28.7,34.5,25.4
2014/9/12,327,17.5,27.2,31.7,25
2014/9/13,318,14,27.5,32.3,24.9
2014/9/14,406,0,28.8,34.8,24.8
2014/9/15,459,2.1,28.9,34.4,25.8
2014/9/16,489,31.1,26.2,28.3,25.2
2014/9/17,500,11.1,27.5,30.3,25.3
2014/9/18,629,0,28.2,34.8,24.5
2014/9/19,678,0,28.5,34.6,24.3
2014/9/20,698,0,26.6,29.9,23.9
2014/9/21,670,0,25.3,28.1,23.9
2014/9/22,789,0,25.7,31.1,21.7
2014/9/23,760,0,26.3,32,21.3
2014/9/24,739,0,26.8,32.4,22.8
2014/9/25,864,0,26.8,33.4,22.6
2014/9/26,858,0,26.8,32.6,23.5
2014/9/27,845,0,27.1,33.3,23.8
2014/9/28,1113,0,27.4,34.7,23.3
2014/9/29,967,0,27.8,34.8,23.8
2014/9/30,1162,0,28.7,35.3,24.4
2014/10/1,1641,0,27.6,32.6,24.5
2014/10/2,1316,0,27.3,33.7,23.5
2014/10/3,1073,0.5,27,33.2,23.7
2014/10/4,932,0,26.2,32.5,23
2014/10/5,1051,0,24.6,31,20.4
2014/10/6,1043,0,24.1,31.3,18.1
2014/10/7,973,0,22.7,29.5,17.5
2014/10/8,1014,0,21.9,29.5,17.2
2014/10/9,930,0,24.1,30.2,19
2014/10/10,1009,0,23.8,29.7,20.2
2014/10/11,782,0,24.4,31.8,19.2
2014/10/12,711,0,24.8,30.9,21.4
2014/10/13,703,0,23.4,29.2,20.1
2014/10/14,628,0,21.9,28.3,18.2
2014/10/15,591,0,21.4,28.8,16.1
2014/10/16,494,0,22.2,29.4,17.5
2014/10/17,512,0,21.9,29,17.4
2014/10/18,376,0,22.6,29.9,18.2
2014/10/19,306,0,23.2,30.3,19
2014/10/20,331,0,24,30.8,19.4
2014/10/21,261,0.1,25.9,31.9,21.8
2014/10/22,218,0,25.2,30.3,22.8
2014/10/23,226,0.7,22.2,24.5,21
2014/10/24,259,0.1,22.1,27.4,20
2014/10/25,192,0,22.7,28,19.2
2014/10/26,209,0.1,23.7,28.1,21.4
2014/10/27,189,0,25.5,32.2,21.5
2014/10/28,191,0,24.1,29.6,19.5
2014/10/29,160,0,25.1,30.7,21.6
2014/10/30,124,0,24.1,29,20.3
2014/10/31,114,0,23.9,30.4,20.2
2014/11/1,180,0,24.5,31,20.8
2014/11/2,110,0,23,25.7,21.2
2014/11/3,95,0,19.6,23.5,18.1
2014/11/4,81,0,20.2,23.4,18.5
2014/11/5,86,0.1,21.8,26.2,18.8
2014/11/6,81,11.6,19.8,22.7,18.8
2014/11/7,65,2.3,17.8,20.2,16.8
2014/11/8,60,16.9,17.1,19.6,15.5
2014/11/9,55,0.1,18.7,22,17.1
2014/11/10,56,0.1,18.3,22.1,16.8
2014/11/11,30,0.1,19.2,21.7,17.7
2014/11/12,26,4.6,18.2,20.3,16.6
2014/11/13,20,0.1,17.6,20.7,15.5
2014/11/14,22,0,17.8,23,15.5
2014/11/15,14,0,19.7,25.6,15.5
2014/11/16,17,0,20.7,26.6,15.9
2014/11/17,12,0,18.3,23.6,14.9
2014/11/18,21,0,17.9,22.9,13.9
2014/11/19,12,0,16.9,23.5,13.4
2014/11/20,12,0,17.6,25.2,13.2
2014/11/21,15,0,18.9,26.7,14.1
2014/11/22,13,0,20,27.4,15.3
2014/11/23,10,0,21,27.9,17
2014/11/24,15,0,21.4,28.1,17.7
2014/11/25,11,0,21.4,28,17.6
2014/11/26,4,0,21,25.5,17.2
2014/11/27,13,0,22.5,27.8,18.1
2014/11/28,11,0,22.6,26.2,20.9
2014/11/29,6,0.2,23.8,28.5,21.3
2014/11/30,7,0.2,24.3,28,22.3
2014/12/1,7,0.1,17.1,23.6,14.9
2014/12/2,0,3.9,12.3,14.9,11
2014/12/3,7,5,13.9,16.5,11.4
2014/12/4,5,9.8,12,15.3,8.7
2014/12/5,5,0.1,12.5,18.8,9.5
2014/12/6,3,0.1,14.4,20.4,9.1
2014/12/7,1,2.2,12.2,15.1,11.4
2014/12/8,3,4.9,13.8,19.6,10.7
2014/12/9,1,0,16.7,23.2,13.7
2014/12/10,1,0,18,22.4,13.7
2014/12/11,1,0,14.5,18.7,12.5
2014/12/12,2,0,11.9,16.1,9.6
2014/12/13,1,0,10.3,16.9,6.5
2014/12/14,0,0,11.6,20.1,6.5
2014/12/15,1,0,15,21.2,8.2
2014/12/16,1,0,14.3,17.1,12.4
2014/12/17,0,0,10.4,16.4,7
2014/12/18,0,0,10,15.2,4.4
2014/12/19,1,2,10.1,11.7,9
2014/12/20,0,0,9.8,19.4,4.3
2014/12/21,0,0,12.5,19.1,6.8
2014/12/22,0,0,9.1,17.1,4.5
2014/12/23,0,0.4,11.3,14.8,5.2
2014/12/24,0,0.5,14.4,22.6,9.6
2014/12/25,0,0.1,16.5,20.5,13.1
2014/12/26,0,4.5,15.7,19.6,14.1
2014/12/27,0,20.2,12.4,14.6,11.6
2014/12/28,0,4.6,11.4,15.5,9.7
2014/12/29,0,0,9.3,18.1,4.7
2014/12/30,0,0,10.3,21.6,4.5
2014/12/31,0,0,11.6,22.8,5
2015/1/1,0,0,13,20.4,9.4
2015/1/2,0,0,11.6,20.3,6
2015/1/3,0,0,11.4,21.3,6.5
2015/1/4,0,0,13.6,22.1,7.6
2015/1/5,0,0,18.5,22.5,15.9
2015/1/6,0,0.4,19.8,24.7,17.9
2015/1/7,0,0,14,19.5,12.5
2015/1/8,0,0,11.6,18.3,7.6
2015/1/9,0,0,11.7,17.5,8.2
2015/1/10,0,0,13.8,20,9.6
2015/1/11,0,1.4,11.7,16.4,9.2
2015/1/12,0,36,10.3,12,9.6
2015/1/13,0,17.8,11.2,14.9,9.4
2015/1/14,0,0,11.4,18.4,7.8
2015/1/15,0,0,10.3,18.9,4.9
2015/1/16,0,0,12.2,21.6,6.7
2015/1/17,0,0,12.8,20.3,9.4
2015/1/18,0,0,12.2,20.1,6.5
2015/1/19,0,0,12.7,21,7.8
2015/1/20,0,0,11.7,21.5,6.1
2015/1/21,0,0,14.9,23.1,10.8
2015/1/22,0,0,13.2,22.6,8
2015/1/23,0,0,12,21.8,6.1
2015/1/24,0,0.3,14.4,20.6,9.4
2015/1/25,0,0.1,18,23.3,15.8
2015/1/26,0,0,17.7,23.6,14.6
2015/1/27,0,0,17,22.7,13.9
2015/1/28,0,0,17.3,20.6,14.3
2015/1/29,0,0,16.6,22.3,13.7
2015/1/30,0,0,13.1,18.1,10.4
2015/1/31,0,0,11.6,16.1,8
2015/2/1,0,0,12.7,17.8,10.3
2015/2/2,0,0,13.3,22.1,7.9
2015/2/3,0,0,15.7,21.6,11.7
2015/2/4,0,0.1,12.4,15.8,11.4
2015/2/5,0,0.1,11,14.9,9
2015/2/6,0,0.2,10.1,14,6.9
2015/2/7,0,0,12.6,17,10.1
2015/2/8,0,0,12.6,18.6,10
2015/2/9,0,0,11.6,18.8,5.4
2015/2/10,0,0,11.8,18.5,7
2015/2/11,0,0,13.4,18.2,10.4
2015/2/12,0,0,14,22.9,8.7
2015/2/13,0,0,13.3,23.1,7.4
2015/2/14,0,0.1,16.1,23.3,11.3
2015/2/15,0,2.6,16.7,20.9,14
2015/2/16,0,0,17.2,22.7,14.2
2015/2/17,0,0,17.6,25,12.9
2015/2/18,0,0,17.7,22.7,13.9
2015/2/19,0,0,18.4,22.5,16.3
2015/2/20,0,0.1,19.3,23.6,16.4
2015/2/21,0,0.1,20.4,24.7,18.3
2015/2/22,0,19.3,20.6,25,18.5
2015/2/23,0,18.1,20,21,19
2015/2/24,0,0.5,20.9,24,19
2015/2/25,0,0.1,21.4,24.6,19.6
2015/2/26,0,0,22,25.7,19.6
2015/2/27,0,0,21.1,22.6,19.9
2015/2/28,0,0,20.6,23,18.8
2015/3/1,0,0.1,14.7,21.2,12.1
2015/3/2,0,0,14.6,17.6,12.1
2015/3/3,0,1,16.1,18.4,14.1
2015/3/4,0,2.1,12.4,14.2,11.5
2015/3/5,0,3.8,14.1,15.4,12.6
2015/3/6,0,0.3,11.6,14.5,10.6
2015/3/7,0,0,13.5,17.8,10.5
2015/3/8,0,0.1,18.3,21.6,15.6
2015/3/9,0,0,19.2,23.5,16.9
2015/3/10,0,2.4,14.8,18.4,13.8
2015/3/11,0,0.2,13.2,14.6,12.3
2015/3/12,0,13.2,12.6,15.4,11.3
2015/3/13,0,0.1,15.5,17.5,13.7
2015/3/14,0,0.1,18.7,20.9,16
2015/3/15,0,0.2,20.2,21.2,19.1
2015/3/16,0,0,22.2,26.2,20.2
2015/3/17,0,0.1,22.8,25,21
2015/3/18,0,0,23.4,26.8,21
2015/3/19,0,0,23.8,28,21.7
2015/3/20,0,0,24.6,29.1,21.7
2015/3/21,0,0,22,26.1,19.6
2015/3/22,0,0.1,21.5,24.7,19.2
2015/3/23,0,0.9,19.2,23.6,17.2
2015/3/24,0,0,19.6,23.3,17.4
2015/3/25,0,0,18.7,22.2,16.6
2015/3/26,0,3.1,16.8,18.4,15.6
2015/3/27,0,0.1,19.6,24.4,16.6
2015/3/28,0,0,21.1,27.3,16.6
2015/3/29,0,0,20.4,25.7,16.6
2015/3/30,0,0.1,22.8,26.8,20.1
2015/3/31,0,0,24.1,28.1,21.6
2015/4/1,0,0,24,27.3,21.7
2015/4/2,0,0.1,25.2,28.7,23.3
2015/4/3,0,0,25.2,27.2,24.3
2015/4/4,1,0,26.4,30.4,24.5
2015/4/5,0,0,26.7,30.9,23.2
2015/4/6,0,0,24.8,32.2,19.8
2015/4/7,0,0,23.9,29.5,20.1
2015/4/8,0,32,14,20.1,12.2
2015/4/9,0,3,13.6,15.7,12.7
2015/4/10,0,3.7,13.5,15,12.6
2015/4/11,0,27.9,13.8,15.7,12.3
2015/4/12,0,0.1,18,25.1,12.8
2015/4/13,0,0,19.4,27.6,12.7
2015/4/14,0,0,19,27.5,10
2015/4/15,1,0,19.3,28.1,11.6
2015/4/16,0,0,21.4,29.8,13.7
2015/4/17,0,0,21.9,27.9,16.2
2015/4/18,0,0.1,23.8,26.8,21
2015/4/19,0,0.1,26.1,29.6,24.6
2015/4/20,0,11.9,23.5,27.2,18.2
2015/4/21,0,16.8,20.7,27,17.2
2015/4/22,0,0,21.6,27,17.1
2015/4/23,0,0.1,21.6,25.1,19.8
2015/4/24,0,1.2,22.5,27.9,19.4
2015/4/25,0,1.5,23.7,27.9,20
2015/4/26,0,4.5,22.5,25.1,21.2
2015/4/27,0,0,23.8,29,19.7
2015/4/28,0,0,25.5,30.2,21.8
2015/4/29,0,1,25.7,32.9,21.6
2015/4/30,0,12.8,26.2,32.1,22.2
2015/5/1,0,12.1,26.5,30,24
2015/5/2,0,0,27,30.4,25.5
2015/5/3,0,38,27.3,32.5,23.8
2015/5/4,0,2.4,27.8,31.8,24.8
2015/5/5,0,103.1,25.6,29.7,23.6
2015/5/6,0,44.1,24.6,27.5,22.9
2015/5/7,0,139.4,24.9,29.1,22.5
2015/5/8,0,3.9,26.7,28.6,24.2
2015/5/9,0,37.4,25,30.1,23.1
2015/5/10,0,0.1,24.8,28.7,21.9
2015/5/11,0,44.5,24.8,29,22.1
2015/5/12,0,0,23.5,29.4,19.3
2015/5/13,0,0.1,24.8,29.1,19.9
2015/5/14,0,0,27.2,31.4,24.2
2015/5/15,0,0.1,27.9,31.4,25.5
2015/5/16,0,40.4,24.2,28.3,22.3
2015/5/17,0,47.5,24.3,26.3,23
2015/5/18,0,2.1,26.7,30.2,23.6
2015/5/19,0,0.1,27.8,31.9,26.5
2015/5/20,0,63.2,25.5,28.8,22.8
2015/5/21,0,43.8,23.8,25.5,22.7
2015/5/22,0,8,22.5,23.3,21.6
2015/5/23,0,28.1,23.2,25.7,22.5
2015/5/24,0,15.4,24.8,27.6,23.1
2015/5/25,0,30.7,26.5,31.5,24
2015/5/26,0,22.6,26,30.7,24.3
2015/5/27,0,0.1,28,32.5,25.6
2015/5/28,0,0.1,29.5,33.4,27
2015/5/29,0,0,29.9,33.2,27.5
2015/5/30,0,54.1,27.5,33.1,24
2015/5/31,0,24.6,24.2,28.2,22.9
2015/6/1,0,28.8,25.5,29,22.8
2015/6/2,0,1.7,29.2,32.5,26
2015/6/3,0,0,29.8,33.5,25.9
2015/6/4,0,19,28.9,33.7,24.4
2015/6/5,0,40.8,26.6,31.4,24.3
2015/6/6,0,1.6,26.3,31.9,24.1
2015/6/7,0,0.1,27.9,31.3,24.2
2015/6/8,0,6,28.6,32.1,25.8
2015/6/9,0,0.5,29.1,32.6,26.3
2015/6/10,0,15,27.7,31.2,25.8
2015/6/11,0,25.4,28,33.2,24
2015/6/12,0,15.9,26.4,32.3,23.6
2015/6/13,0,17.3,27.4,32.7,24.2
2015/6/14,0,10.7,26.9,32.5,23.7
2015/6/15,0,6.4,28.2,32.8,25
2015/6/16,0,1.5,28.7,33.9,24.6
2015/6/17,0,0,29.7,34.6,25.1
2015/6/18,0,0,30.3,35,25.4
2015/6/19,0,0,30.3,35.4,25.5
2015/6/20,0,0,30.9,35.7,25.7
2015/6/21,0,10.9,27.2,33.6,25.1
2015/6/22,0,17.8,27.5,31.9,25
2015/6/23,0,11.2,26.8,30.2,25.2
2015/6/24,0,13.7,26.6,29.4,24.4
2015/6/25,0,2.2,29.1,32.3,26.2
2015/6/26,0,5.2,30.3,33.7,27.3
2015/6/27,0,0.2,30.1,33.7,27.3
2015/6/28,0,0.1,30.1,34.1,26.8
2015/6/29,0,0,30.3,33.7,26.6
2015/6/30,0,0,30.7,34.8,27.7
2015/7/1,0,0,30.8,35.1,27.9
2015/7/2,0,0.1,31,34.7,28.3
2015/7/3,0,0,30.8,34.9,28.1
2015/7/4,0,0,30.4,34.2,27.9
2015/7/5,0,16.1,28.3,34.2,25.7
2015/7/6,0,0.1,26.8,31.1,23.9
2015/7/7,0,0,27.5,31.9,24.5
2015/7/8,0,0.1,26.7,30.3,24
2015/7/9,0,3.3,25.6,29.2,23.9
2015/7/10,0,59,27.8,34.3,23.5
2015/7/11,0,0,28.9,35.4,24.1
2015/7/12,0,0,29.3,36.5,25.1
2015/7/13,0,0,30.7,37.6,26
2015/7/14,0,0,30.3,35.7,25.7
2015/7/15,0,0,30.7,34.6,26.6
2015/7/16,0,102.5,27.3,33.6,24
2015/7/17,0,31.9,27.6,33,25.8
2015/7/18,0,126.1,28.1,33.8,24.7
2015/7/19,0,12.5,28.8,34.8,24.9
2015/7/20,0,13.2,27.6,31.3,25.4
2015/7/21,0,33.8,25.8,27.2,24.5
2015/7/22,0,0.1,27.5,31.8,25
2015/7/23,0,6.8,27.4,31.1,25.4
2015/7/24,0,4.7,26.6,28.4,24.6
2015/7/25,0,0.1,27,31.3,25.4
2015/7/26,0,6.4,27.8,31.9,25.5
2015/7/27,0,17,26.1,31,24.7
2015/7/28,0,0,27.4,32.7,24
2015/7/29,0,0.1,26.2,31.5,23.5
2015/7/30,0,7.8,27,30.5,24.2
2015/7/31,0,0,28.1,32.8,23.4
2015/8/1,0,0.1,27.5,33,23.7
2015/8/2,0,0,28.2,33.5,24.4
2015/8/3,0,0,27.6,33.9,23.4
2015/8/4,0,0,28.5,34.9,23.5
2015/8/5,1,0,28.5,34.8,24.1
2015/8/6,0,0,29.2,35.7,24.9
2015/8/7,0,0,29.6,36.6,24.3
2015/8/8,0,0,30.3,36.2,25.7
2015/8/9,0,0,29.7,35,25.5
2015/8/10,0,13.3,27.7,31.9,25.6
2015/8/11,0,92.1,25.7,27.4,24.2
2015/8/12,0,10.3,29,34.3,24.8
2015/8/13,0,23.6,27.3,30.8,24.7
2015/8/14,0,73.6,25.3,30.4,24
2015/8/15,0,15.4,25.4,29.4,23.5
2015/8/16,0,0.1,27,33.2,23.6
2015/8/17,0,0.4,28.6,33.3,26.5
2015/8/18,0,0,29.7,34.6,26
2015/8/19,0,0,30.5,35.4,25.9
2015/8/20,0,39.9,27.7,31.9,24.3
2015/8/21,0,0,28.9,34.1,25.4
2015/8/22,0,0,28.8,33.5,25.5
2015/8/23,0,0,29,34.3,24.9
2015/8/24,0,0,28.9,34.6,24.8
2015/8/25,0,0,27.5,34.4,22
2015/8/26,0,0,28.4,34.5,23.1
2015/8/27,0,0,28.5,34.5,24.2
2015/8/28,0,4.1,26.7,30.8,24.4
2015/8/29,0,35.1,25,31.2,24.2
2015/8/30,0,25.2,25.5,30.6,24.3
2015/8/31,0,9.7,25.5,28.3,24.3
2015/9/1,0,11.7,25.8,28.9,24.9
2015/9/2,0,41.3,25.2,27.1,23.8
2015/9/3,0,3.1,26,28.3,24.3
2015/9/4,0,0,28.3,33.3,24.4
2015/9/5,0,0,28.8,33.6,24.4
2015/9/6,0,0,29.2,34.1,25.5
2015/9/7,0,30.9,25.9,28.1,23.9
2015/9/8,0,0,26.9,32,24.2
2015/9/9,1,0,26.9,32.2,23.1
2015/9/10,0,0,27.4,32.4,24.5
2015/9/11,0,0,27.6,32.6,23.9
2015/9/12,1,1.6,26.6,32.1,23.3
2015/9/13,0,0.1,25.1,29.4,22.6
2015/9/14,0,0.1,25,30.3,22
2015/9/15,0,0,26.1,32.2,22
2015/9/16,1,0.3,26,30.4,23.3
2015/9/17,0,0.1,27.1,32.6,23.9
2015/9/18,0,0,27.2,32.4,24.3
2015/9/19,1,0,28.2,32.3,25.1
2015/9/20,0,4.8,27.5,31.4,23.7
2015/9/21,0,21.9,23.9,24.5,23.5
2015/9/22,0,0.7,26.5,31.9,23.3
2015/9/23,0,0,27.7,32.9,23.9
2015/9/24,0,0,28.1,34.3,24.7
2015/9/25,0,0,28.1,34.7,24.3
2015/9/26,0,0,28.2,33,25.8
2015/9/27,1,0,27.3,31.9,23.9
2015/9/28,1,0,26.1,32.1,22.3
2015/9/29,0,0,27.7,32.6,22.4
2015/9/30,2,0.1,26.9,30.5,24.6
2015/10/1,2,0,28,32.8,24.9
2015/10/2,1,0,26.1,30.6,22.8
2015/10/3,3,0.1,25.7,30.1,23.2
2015/10/4,0,57.3,24.5,25.8,23.9
2015/10/5,0,24.9,25.2,27.2,24.2
2015/10/6,0,4.7,25.2,27.2,24.1
2015/10/7,2,31.9,25.2,28.3,23.7
2015/10/8,0,0.7,25.6,30.4,23.5
2015/10/9,1,0,24.4,28.6,19.9
2015/10/10,1,1,20.6,24.3,17.1
2015/10/11,0,1,17.3,18.5,15.9
2015/10/12,1,0,20.9,25.5,17.4
2015/10/13,2,0,22.8,28.5,19.5
2015/10/14,3,0,23,30,19
2015/10/15,3,0,22.5,30,18.5
2015/10/16,0,0,22.7,30.5,18
2015/10/17,1,0,21.9,30.5,15.9
2015/10/18,1,0,21.7,29,16.8
2015/10/19,2,0,21.2,27.6,17.5
2015/10/20,2,0,22.4,29.1,18.1
2015/10/21,1,0,23,30,17.5
2015/10/22,3,0,24.1,30.7,19.7
2015/10/23,0,0,23.8,30.5,19.4
2015/10/24,0,0,23.4,31.1,18.8
2015/10/25,0,0.1,24.4,29.4,21.5
2015/10/26,0,0,24.4,29.5,21.2
2015/10/27,1,0.1,24.2,28.3,22.4
2015/10/28,1,0.1,25.4,30.3,22
2015/10/29,2,0.4,25.1,30.3,22.1
2015/10/30,1,0.9,24.2,29,21.9
2015/10/31,0,0,21.6,24.8,19.9
2015/11/1,2,0.4,17.6,20,16.3
2015/11/2,2,0,17.7,23.9,14.7
2015/11/3,0,0,19.4,25.8,15.3
2015/11/4,0,0,21.7,28.2,17
2015/11/5,1,0.1,24.4,29.8,19.9
2015/11/6,0,0.2,24.7,28.6,22.6
2015/11/7,0,1.4,24.5,28.8,21.2
2015/11/8,0,1,25.1,29.8,23.1
2015/11/9,1,0,23.6,28.1,21.1
2015/11/10,0,0.1,20.5,22.5,19.5
